Date,Region,Mean Temperature_lagged12,Total Precipitation (mm)_lagged12,No days with precipitation 1mm or more_lagged12,Heating Degree Days_lagged12,Cooling Degree Days_lagged12,Region population_lagged12,w/m_ratio_lagged12,Boomers_proportion_lagged12,Gen_Alpha_proportion_lagged12,GenX_proportion_lagged12,GenZ_proportion_lagged12,Silent_proportion_lagged12,Millenials_proportion_lagged12,CPI_lagged12,Total employment_lagged12,% employees in Accommodation and food services_lagged12,% employees in Agriculture_lagged12,"% employees in Business, building and other support services_lagged12",% employees in Construction_lagged12,% employees in Educational services_lagged12,"% employees in Finance, insurance, real estate, rental and leasing_lagged12","% employees in Forestry, fishing, mining, quarrying, oil and gas_lagged12",% employees in Health care and social assistance_lagged12,"% employees in Information, culture and recreation_lagged12",% employees in Manufacturing_lagged12,% employees in Other services (except public administration)_lagged12,"% employees in Professional, scientific and technical services_lagged12",% employees in Public administration_lagged12,% employees in Transportation and warehousing_lagged12,% employees in Utilities_lagged12,% employees in Wholesale and retail trade_lagged12,GDP_per_capita_lagged12,New Housing Price Index - Total (house and land)_lagged12,WFH proportion_lagged12,Total immigrant_lagged12,% immigrant_South Asian_lagged12,% immigrant_Chinese_lagged12,% immigrant_Black_lagged12,% immigrant_Filipino_lagged12,% immigrant_Arab_lagged12,% immigrant_Latin American_lagged12,% immigrant_Southeast Asian_lagged12,% immigrant_West Asian_lagged12,% immigrant_Korean_lagged12,% immigrant_Japanese_lagged12,% immigrant_Visible minority_lagged12,% immigrant_Multiple visible minorities_lagged12,% immigrant_Other Population_lagged12
1/2/22,British Columbia,-1.43245614,99.53317757,11.40186916,511.8359649,0,5186807,0.983647428,0.217126983,0.140524024,0.195945598,0.188006884,0.046198867,0.211877555,134.1,2642500,0.069441816,0.009271523,0.038902554,0.086054872,0.070842006,0.063689688,0.018883633,0.127417219,0.044124882,0.062743614,0.04359508,0.098088931,0.052828761,0.056348155,0.007530747,0.150236518,55328.6663,116.3,27,5073509.098,0.006586248,0.01839854,0.005906146,0.004796506,0.004187994,0.001825536,0.001073845,0.001539177,0.001467588,0.000787486,0.000393743,0.000608512,0.952428679
1/2/22,Manitoba/Saskatchewan,-19.50884354,6.215753425,1.869863014,1022.138095,0,2552241,1.016142149,0.18875576,0.18994997,0.179055743,0.195931291,0.041282867,0.204637531,140.5000867,1198800,0.04621288,0.050633967,0.029112446,0.075325325,0.083500167,0.051217885,0.022355689,0.156406406,0.028695362,0.080580581,0.045879213,0.048965632,0.061144478,0.055805806,0.009676343,0.154487821,52261.54858,104.939601,21.30747648,2474186.827,0.003469276,0.005371562,0.009573012,0.002702888,0.00405091,0.001758588,0.001683317,0.001005885,0.002306008,0.000314767,0.000410565,0.000923772,0.966429451
1/2/22,Ontario,-10.41271676,34.75424837,7.810457516,759.3791908,0,14784515,0.982790023,0.201485694,0.155455743,0.199663291,0.195905498,0.044886343,0.202333194,140.2,7203899,0.048140597,0.008995129,0.03621636,0.074084881,0.075847815,0.088063422,0.004608615,0.120309849,0.039048299,0.110023752,0.035092108,0.101472827,0.054650961,0.049348277,0.006899042,0.147198066,55546.9489,113.7,36.9,14407073.31,0.011340846,0.012492067,0.040076807,0.004382675,0.02683337,0.016812599,0.007886555,0.004067564,0.001011242,0.000573727,0.001235962,0.00289249,0.870394096
1/2/22,Quebec,-11.77954545,50.05639535,8.715116279,808.3863636,0,8552379,0.998436132,0.226106682,0.159162018,0.194849055,0.171324845,0.048297251,0.1999958,135.3,4217099,0.040383211,0.014583485,0.036849977,0.069028496,0.08344599,0.062578564,0.008702665,0.135851684,0.030992633,0.117877242,0.035782892,0.0845605,0.061013507,0.055962642,0.005904533,0.15648198,48996.76873,118.8,30.8,8461582.052,0.086874865,0.056980551,0.047402801,0.023536208,0.015891302,0.014797824,0.010108253,0.011680127,0.006716054,0.002328172,0.007397968,0.009710659,0.706575216
1/3/22,Alberta,-0.180478088,7.097933884,2.26446281,551.7705179,0,4423190,1.016284403,0.172517128,0.186053533,0.189374056,0.187675772,0.032039492,0.232132868,146.9,2257000,0.049357554,0.018741693,0.031413381,0.101816571,0.075409836,0.050731059,0.060788658,0.136065574,0.026185202,0.053655295,0.046034559,0.081922907,0.043952149,0.063092601,0.009525919,0.151307045,67654.44246,99.5,25.2,4273136.592,0.012324498,0.010195931,0.025527863,0.004568201,0.009490937,0.002163885,0.001627328,0.001768599,0.002030764,0.00083404,0.000781063,0.00187591,0.92681098
1/3/22,Atlantic,-1.80483871,69.87346939,7.285714286,575.5298387,0,2465021,0.973107071,0.253632334,0.138661613,0.210115296,0.169293898,0.04823964,0.179758112,141.2248602,1133900,0.057853426,0.01322868,0.037128495,0.072404974,0.076902725,0.048505159,0.034923715,0.166945939,0.029103096,0.069671047,0.040038804,0.057500661,0.077079108,0.047711438,0.010230179,0.160772555,45450.57775,109.2,19.76457203,2477102.928,0.005500984,0.005375615,0.011228988,0.00376615,0.004721664,0.002138048,0.001892393,0.001057165,0.002271888,0.000318505,0.000491311,0.001150344,0.960086945
1/3/22,British Columbia,3.92907489,89.19292453,9.608490566,410.3643172,0,5193600,0.983647428,0.217126983,0.140524024,0.195945598,0.188006884,0.046198867,0.211877555,134.9,2663900,0.068546117,0.009384737,0.039040505,0.086827584,0.070610759,0.063628515,0.018769473,0.129997372,0.047374151,0.066481475,0.040954991,0.097901573,0.050715117,0.054844401,0.007094861,0.147828372,55869.00513,117.2,28,5073509.098,0.012389442,0.012847448,0.042853652,0.004645575,0.028607501,0.017844523,0.00803963,0.004384124,0.001072044,0.000590594,0.001294215,0.003231657,0.862199595
1/3/22,Manitoba/Saskatchewan,-3.424657534,11.5262069,2.682758621,648.1041096,0,2554281,1.016142673,0.188754937,0.18994856,0.179056399,0.195934658,0.041282255,0.204636364,141.290827,1204100,0.045843368,0.048833153,0.02973175,0.077070011,0.082551283,0.050494145,0.022506436,0.159704343,0.029067353,0.079810647,0.045178972,0.049663649,0.060127896,0.053899178,0.009384603,0.156133212,52698.23143,106.1883158,20.66632729,2474186.827,0.039249118,0.018494677,0.027340865,0.066367287,0.004554325,0.008454482,0.007373812,0.00228959,0.003468684,0.00147337,0.002548076,0.005546514,0.812839201
1/3/22,Ontario,-0.607514451,37.82115385,4.83974359,554.6780347,0,14796304,0.982790023,0.201485694,0.155455743,0.199663291,0.195905498,0.044886343,0.202333194,141,7363900,0.048004454,0.008949062,0.035891308,0.072896156,0.077703391,0.085267318,0.004427002,0.121715395,0.040915819,0.107212211,0.035904887,0.098982876,0.053517837,0.04881924,0.00680346,0.152989584,56090.66307,115.2,33.9,14407073.31,0.031195826,0.01497738,0.015608922,0.032626934,0.004281735,0.004230748,0.005970094,0.002091619,0.001734711,0.000856347,0.001095058,0.00281934,0.882511287
1/3/22,Quebec,-6.468939394,54.07443182,7.375,738.8848485,0,8554197,0.998436132,0.226106682,0.159162018,0.194849055,0.171324845,0.048297251,0.1999958,135.4,4235998,0.042351295,0.015840423,0.037039678,0.068130344,0.083215337,0.061590917,0.00847498,0.135717722,0.034065172,0.116855579,0.035528818,0.082341871,0.061118773,0.052974529,0.006137869,0.158616694,49518.12903,120.5,28.5,8461582.052,0.061470787,0.039649022,0.035135961,0.044394827,0.014871409,0.014384819,0.011540688,0.005462036,0.005473828,0.003107287,0.00259463,0.00774634,0.754168367
1/4/22,Alberta,3.61547619,11.68305785,3.05785124,423.5376984,0.021031746,4425617,1.016284403,0.172517128,0.186053533,0.189374056,0.187675772,0.032039492,0.232132868,147.7,2239300,0.044165587,0.018755861,0.031125798,0.102487384,0.074353593,0.054034743,0.060867235,0.136917787,0.028357076,0.057830572,0.046577055,0.083463582,0.044254901,0.058545081,0.009377931,0.148885813,66824.73968,101,25.8,4273136.592,0.084482083,0.111634532,0.010338144,0.032767703,0.004706758,0.01066374,0.012719754,0.011580302,0.013673957,0.00902393,0.002386181,0.009691792,0.686331124
1/4/22,Atlantic,4.67398374,118.6698925,11.21505376,375.8788618,0,2467477,0.973104392,0.253626695,0.138663797,0.210111354,0.169299722,0.048239837,0.179759469,141.9764835,1135400,0.059010041,0.014268099,0.038224414,0.071692795,0.079531443,0.04791263,0.034437203,0.169279549,0.028271975,0.071868945,0.042011626,0.057336621,0.078122248,0.044653866,0.009600141,0.153778404,44895.09869,111,18.43436981,2477102.928,0.01749241,0.013041678,0.009453492,0.038055479,0.000345018,0.004347226,0.004864753,0.000793541,0.002173613,0.002553133,0.000483025,0.003484681,0.902911951
1/4/22,British Columbia,7.671365639,48.88113208,6.688679245,282.9995595,0.014977974,5200393,0.983647428,0.217126983,0.140524024,0.195945598,0.188006884,0.046198867,0.211877555,135.2,2628300,0.057717917,0.009587947,0.039949777,0.087090515,0.070768177,0.066354678,0.019290035,0.130578701,0.045999315,0.071072556,0.041053152,0.101586577,0.050679146,0.053913176,0.007495339,0.146862991,55238.3394,118.9,29.4,5073509.098,0.016000977,0.007542445,0.020398192,0.033986808,0.003206303,0.003236839,0.00653475,0.00112984,0.002290216,0.003297911,0.001923782,0.002687187,0.897764749
1/4/22,Manitoba/Saskatchewan,1.974829932,14.00272109,2.782312925,458.6564626,0.006802721,2556322,1.016143196,0.188754117,0.189947154,0.179057054,0.195938016,0.041281645,0.204635201,142.1074182,1217700,0.046645315,0.049026854,0.02948181,0.077769566,0.085571159,0.050587173,0.021351729,0.15709945,0.029810298,0.081629301,0.04401741,0.049026854,0.059702718,0.053954176,0.009608278,0.154717911,52053.90913,108.1666049,20.97186452,2474186.827,0.006123475,0.004401937,0.005225921,0.003148795,0.002879039,0.001302189,0.000743057,0.000593465,0.000225615,0.000127521,0.000321256,0.000564037,0.974343694
1/4/22,Ontario,5.598255814,54.95354839,8.974193548,360.9610465,0.108139535,14808093,0.982790023,0.201485694,0.155455743,0.199663291,0.195905498,0.044886343,0.202333194,141.8,7224200,0.045389109,0.009786551,0.036751474,0.07409817,0.072409402,0.089283242,0.004554137,0.122006589,0.039436893,0.106918413,0.036017829,0.100786246,0.055923147,0.049735611,0.006713546,0.15018964,55567.3674,117.4,37.5,14407073.31,0.011412819,0.019401793,0.007532461,0.006619435,0.005065536,0.002379134,0.002616169,0.00164169,0.001281747,0.000904246,0.000509187,0.000755002,0.93988078
1/4/22,Quebec,2.756818182,56.61560694,6.98265896,433.7575758,0.001515152,8556015,0.998436132,0.226106682,0.159162018,0.194849055,0.171324845,0.048297251,0.1999958,136.2,4217599,0.040165032,0.014344654,0.036300274,0.068356427,0.085878245,0.061978154,0.0095552,0.139036452,0.034735403,0.114140771,0.035588969,0.084171113,0.061907261,0.052114959,0.005856413,0.155870674,49001.8493,127.2,29.3,8461582.052,0.012324498,0.010195931,0.025527863,0.004568201,0.009490937,0.002163885,0.001627328,0.001768599,0.002030764,0.00083404,0.000781063,0.00187591,0.92681098
1/5/22,Alberta,9.362055336,49.94795082,6.43852459,262.7083004,0.696047431,4427588,1.016284403,0.172517128,0.186053533,0.189374056,0.187675772,0.032039492,0.232132868,148.6,2235700,0.040390034,0.018964977,0.032830881,0.101892025,0.07478642,0.055776714,0.061367804,0.137272443,0.029342041,0.060025943,0.040479492,0.085342398,0.045489109,0.058102608,0.00805117,0.149885942,66594.73117,104.1,28.2,4273136.592,0.008703114,0.005367704,0.013142118,0.005236003,0.005491238,0.002593604,0.002122703,0.001108587,0.002233293,0.00032157,0.000586628,0.001429301,0.951664135
1/5/22,Atlantic,7.994262295,82.56111111,9.833333333,293.3663934,1.258196721,2471616,0.973100402,0.2536188,0.138667136,0.210105971,0.169307644,0.048240117,0.179761178,142.8850593,1111100,0.056520565,0.014490145,0.037890379,0.070740707,0.074790748,0.049680497,0.032760328,0.169831698,0.029520295,0.073350734,0.040500405,0.058410584,0.081450815,0.046890469,0.009450095,0.153721537,44691.33887,111.9,22.47382861,2477102.928,0.013526238,0.013204391,0.045793257,0.00492106,0.030479203,0.018927532,0.008190375,0.004722263,0.001135767,0.000607564,0.001354338,0.003608258,0.853529755
1/5/22,British Columbia,11.19327354,50.89275362,8.130434783,196.8107623,0.704035874,5209150,0.983647428,0.217126983,0.140524024,0.195945598,0.188006884,0.046198867,0.211877555,135.1,2633300,0.062848897,0.007595033,0.039076444,0.085709946,0.070216079,0.063760301,0.020772415,0.130064938,0.04743098,0.06831732,0.04169673,0.100178483,0.050658869,0.056127293,0.007860859,0.147685414,54929.28845,120,25.4,5073509.098,0.098149954,0.057696211,0.051284292,0.024770614,0.018232877,0.016367756,0.011087996,0.013532616,0.006903552,0.002279695,0.008164889,0.011436417,0.680093131
1/5/22,Manitoba/Saskatchewan,8.26137931,40.65479452,4.945205479,291.5586207,4.003448276,2557426,1.016143747,0.188753251,0.189945671,0.179057744,0.19594156,0.041281001,0.204633973,142.5045116,1215700,0.045241425,0.046722053,0.030517397,0.075100765,0.086205478,0.049930081,0.021715884,0.160154643,0.031422226,0.08184585,0.041951139,0.047626882,0.060952538,0.053796167,0.009212799,0.157604672,51869.83313,112.5179047,19.48807475,2474186.827,0.0347389,0.015437806,0.017458075,0.035202815,0.004559696,0.004568621,0.006640722,0.002265739,0.001711832,0.000821223,0.00111517,0.003019822,0.872459579
1/5/22,Ontario,11.04114286,37.22767296,6.188679245,214.9994286,12.40571429,14819558,0.982790023,0.201485694,0.155455743,0.199663291,0.195905498,0.044886343,0.202333194,142.6,7189600,0.047179259,0.009861467,0.03790197,0.074134861,0.073508957,0.088029932,0.004548236,0.123595193,0.037971514,0.105068432,0.03666407,0.10264827,0.055955825,0.050823412,0.006578947,0.145529654,55369.51781,118.6,37.7,14407073.31,0.065037594,0.039496295,0.037922839,0.047135124,0.015503118,0.014930465,0.012036661,0.005653338,0.005597713,0.003153335,0.002702797,0.008411266,0.742419456
1/5/22,Quebec,7.818320611,48.22588235,7.447058824,310.0854962,6.69389313,8561350,0.998436132,0.226106682,0.159162018,0.194849055,0.171324845,0.048297251,0.1999958,137.3,4227300,0.038771793,0.013791309,0.036595463,0.067513543,0.084190855,0.064887753,0.009982731,0.13701417,0.036075036,0.114446573,0.036240626,0.084451068,0.062049062,0.05218461,0.006718236,0.155087171,48819.49062,128.6,28.4,8461582.052,0.088915846,0.111661659,0.011193779,0.033729895,0.005087248,0.011743935,0.013421706,0.012546895,0.014082692,0.008998268,0.002959617,0.010575707,0.675082753
1/6/22,Alberta,17.23517787,37.44262295,5.913934426,72.04624506,49.51067194,4429559,1.016284403,0.172517128,0.186053533,0.189374056,0.187675772,0.032039492,0.232132868,148.9,2245300,0.054202111,0.018037679,0.031042622,0.097893377,0.075758251,0.053934886,0.064267581,0.13352336,0.027835924,0.05651806,0.044136641,0.084353984,0.045161003,0.056829822,0.007972209,0.14853249,67219.81946,106.2,22.4,4273136.592,0.021435845,0.014355892,0.011593967,0.042628373,0.00041696,0.005092047,0.004605326,0.00073524,0.002206554,0.00351273,0.000544828,0.00354451,0.889327727
1/6/22,Atlantic,15.09421488,65.72696629,8.550561798,103.6669421,20.47438017,2475757,0.973096418,0.253610923,0.13867047,0.210100603,0.169315548,0.048240396,0.179762881,143.0175775,1127400,0.057477382,0.014191946,0.037697357,0.070693631,0.07619301,0.048873514,0.033971971,0.167553663,0.029625687,0.069629235,0.040092248,0.056945184,0.080539294,0.04727692,0.009313465,0.159925492,45061.42763,112.3,18.44592794,2477102.928,0.017102576,0.007790166,0.02249124,0.036502368,0.004223307,0.003188247,0.006879572,0.001048836,0.002154748,0.003081439,0.001689323,0.003296074,0.890552105
1/6/22,British Columbia,17.02466368,45.20772947,7.231884058,79.0690583,53.27802691,5217907,0.983647428,0.217126983,0.140524024,0.195945598,0.188006884,0.046198867,0.211877555,135.8,2664500,0.066691687,0.00758116,0.037980859,0.081741415,0.069393883,0.063501595,0.018840308,0.131131544,0.048601989,0.066841809,0.04259711,0.101182211,0.051454307,0.055169825,0.008069056,0.149221242,55367.83055,119.7,24,5073509.098,0.063831868,0.046490392,0.038937129,0.024590508,0.017276352,0.014570697,0.009962792,0.008878913,0.005749529,0.002707589,0.004325997,0.008036733,0.754641501
1/6/22,Manitoba/Saskatchewan,17.30275862,54.46849315,6.143835616,60.06068966,41.02551724,2558530,1.016144298,0.188752386,0.189944189,0.179058434,0.1959451,0.041280357,0.204632746,142.7671584,1210800,0.045837463,0.046415593,0.030062768,0.075239511,0.086058804,0.051536174,0.020317146,0.157664354,0.029897588,0.081351173,0.044103072,0.047158903,0.061859927,0.052362075,0.010075983,0.160059465,52317.92494,114.5940986,18.58140952,2474186.827,0.019627621,0.020305805,0.009534313,0.009066438,0.006080854,0.003077281,0.006325721,0.001737855,0.001111017,0.001030506,0.000653525,0.000929708,0.920519354
1/6/22,Ontario,18.35174419,80.26855346,8.811320755,45.42616279,54.67325581,14831023,0.982790023,0.201485694,0.155455743,0.199663291,0.195905498,0.044886343,0.202333194,143.1,7321999,0.047473374,0.009396341,0.036738601,0.07327234,0.073285997,0.08548212,0.004547938,0.124897586,0.039115001,0.104643554,0.035563922,0.102717851,0.057033605,0.049221531,0.006309752,0.150300485,55759.23743,119.3,34.8,14407073.31,0.017414995,0.010898721,0.026950955,0.005562861,0.010066628,0.002518576,0.002008488,0.001834919,0.002419231,0.000907142,0.000870734,0.002302825,0.916243925
1/6/22,Quebec,14.02977099,97.64795322,10.33333333,135.6053435,26.41755725,8566685,0.998436132,0.226106682,0.159162018,0.194849055,0.171324845,0.048297251,0.1999958,137.7,4306900,0.043349045,0.01367573,0.038380274,0.066219322,0.084306578,0.066660475,0.00884627,0.135758899,0.036754975,0.111727693,0.037405094,0.083911862,0.058650073,0.051684506,0.006663726,0.15600548,49244.60854,129.5,26.6,8461582.052,0.008703114,0.005367704,0.013142118,0.005236003,0.005491238,0.002593604,0.002122703,0.001108587,0.002233293,0.00032157,0.000586628,0.001429301,0.951664135
1/7/22,Alberta,19.21535433,33.29628099,4.97107438,24.71771654,61.42322835,4431531,1.016284403,0.172517128,0.186053533,0.189374056,0.187675772,0.032039492,0.232132868,150.3,2247400,0.05343953,0.017353386,0.029500756,0.099982202,0.074174602,0.055308356,0.067188751,0.134911453,0.029901219,0.056331761,0.040313251,0.085654534,0.044807333,0.056420753,0.007386313,0.147325799,67811.66366,106.6,22.5,4273136.592,0.013526238,0.013204391,0.045793257,0.00492106,0.030479203,0.018927532,0.008190375,0.004722263,0.001135767,0.000607564,0.001354338,0.003608258,0.853529755
1/7/22,Atlantic,16.3592,90.97706422,9.403669725,63.476,20.452,2479899,0.973092447,0.25360307,0.138673793,0.21009525,0.169323428,0.048240674,0.179764579,144.1548552,1135300,0.057429754,0.014357439,0.036554215,0.071346781,0.073901171,0.050118911,0.034352154,0.169646789,0.028274465,0.069320884,0.037963534,0.056813177,0.081916674,0.04862151,0.009072492,0.16031005,45244.7274,112.7,17.85100619,2477102.928,0.098149954,0.057696211,0.051284292,0.024770614,0.018232877,0.016367756,0.011087996,0.013532616,0.006903552,0.002279695,0.008164889,0.011436417,0.680093131
1/7/22,British Columbia,18.975,15.04926108,2.871921182,32.92454545,61.53681818,5226665,0.983647428,0.217126983,0.140524024,0.195945598,0.188006884,0.046198867,0.211877555,136.7,2672600,0.067088229,0.007146599,0.038876001,0.08789194,0.070081569,0.064805807,0.019194792,0.132792038,0.044376263,0.064693557,0.043889845,0.099304048,0.051448028,0.054852952,0.006622764,0.146935568,55696.15878,120.3,23.2,5073509.098,0.045369803,0.018798186,0.030520052,0.068355389,0.005108066,0.008948177,0.007859223,0.002414012,0.003406652,0.001453545,0.002513339,0.00588087,0.799372686
1/7/22,Manitoba/Saskatchewan,20.27862069,23.77191781,3.698630137,20.22137931,86.32068966,2559635,1.016144849,0.188751521,0.189942707,0.179059124,0.195948641,0.041279714,0.20463152,143.6667841,1220000,0.050081967,0.048278689,0.029344262,0.076803279,0.083278689,0.051721311,0.020819672,0.158278689,0.033442623,0.080819672,0.041885246,0.046557377,0.061311475,0.05295082,0.009344262,0.155081967,52588.44233,115.1810718,15.58263713,2474186.827,0.065037594,0.039496295,0.037922839,0.047135124,0.015503118,0.014930465,0.012036661,0.005653338,0.005597713,0.003153335,0.002702797,0.008411266,0.742419456
1/7/22,Ontario,19.16117647,98.09225806,9.522580645,26.30882353,58.90941176,14842488,0.982790023,0.201485694,0.155455743,0.199663291,0.195905498,0.044886343,0.202333194,143.7,7422600,0.049120254,0.009013014,0.03828847,0.0712823,0.074609975,0.085899819,0.004728801,0.121049228,0.03931237,0.103009727,0.035823027,0.101851103,0.056341444,0.048796918,0.00745022,0.153423329,56038.07678,119.8,30.4,14407073.31,0.088915846,0.111661659,0.011193779,0.033729895,0.005087248,0.011743935,0.013421706,0.012546895,0.014082692,0.008998268,0.002959617,0.010575707,0.675082753
1/7/22,Quebec,15.43203125,74.80058824,8.988235294,93.08125,19.41953125,8572020,0.998436132,0.226106682,0.159162018,0.194849055,0.171324845,0.048297251,0.1999958,138.5,4291099,0.043881532,0.013796,0.036307715,0.065461086,0.08296243,0.068374093,0.008319547,0.136585057,0.038894465,0.109039666,0.03938385,0.085316139,0.060217441,0.049940586,0.006501831,0.155018563,49465.30588,130.1,26.4,8461582.052,0.021435845,0.014355892,0.011593967,0.042628373,0.00041696,0.005092047,0.004605326,0.00073524,0.002206554,0.00351273,0.000544828,0.00354451,0.889327727
1/8/22,Alberta,16.61417323,47.69876033,6.053719008,77.56574803,35.68622047,4437672,1.016284403,0.172517128,0.186053533,0.189374056,0.187675772,0.032039492,0.232132868,151,2270599,0.055007511,0.01810095,0.028670408,0.0985643,0.077468545,0.054523058,0.062934935,0.132696262,0.029551673,0.056064501,0.039460953,0.083766442,0.045142273,0.060336502,0.008676125,0.149035563,68247.44156,106.5,19.3,4273136.592,0.018260312,0.008037351,0.024772325,0.039161864,0.005556898,0.003137001,0.007234783,0.00097259,0.002025109,0.002876072,0.00148184,0.00403857,0.882445285
1/8/22,Atlantic,18.54677419,75.73333333,7.601851852,31.97822581,51.77903226,2484771,0.973089628,0.253596214,0.138676853,0.210090349,0.169329856,0.048241205,0.17976629,144.4612458,1132100,0.055825457,0.013956364,0.036039219,0.071106793,0.075700026,0.047787298,0.033742602,0.168448017,0.027824397,0.068280187,0.039307482,0.062185319,0.082501546,0.047787298,0.00936313,0.160144864,45435.71476,113.2,17.32256966,2477102.928,0.068150733,0.046795965,0.041144143,0.025595142,0.018404248,0.015416995,0.010416074,0.009540593,0.005883548,0.002709617,0.004589771,0.008762197,0.742590973
1/8/22,British Columbia,17.33603604,46.46634615,6.456730769,55.58693694,37.07027027,5240170,0.983647428,0.217126983,0.140524024,0.195945598,0.188006884,0.046198867,0.211877555,137,2682099,0.069684229,0.005890909,0.03568101,0.087058681,0.066887911,0.064278015,0.017076178,0.132657296,0.048543697,0.071138314,0.041571918,0.09798296,0.050035439,0.054733252,0.005406214,0.15137398,56053.53858,120.8,21.7,5073509.098,0.008598793,0.004134097,0.006742202,0.004264113,0.003306984,0.001434727,0.000957793,0.001131446,0.000470129,0.000150918,0.000386069,0.000752206,0.967670524
1/8/22,Manitoba/Saskatchewan,16.97202797,71.25069444,7.527777778,69.6020979,40.11748252,2561407,1.016145339,0.188750753,0.18994139,0.179059737,0.195951787,0.041279142,0.20463043,143.9752461,1224800,0.054784455,0.046211626,0.028984324,0.07601241,0.084503592,0.049885696,0.02073808,0.157740039,0.032658393,0.080176355,0.042700849,0.047436316,0.060499673,0.052906597,0.009389288,0.155372306,52884.83059,115.8377605,15.11148115,2474186.827,0.024535919,0.011615798,0.028369961,0.006754234,0.010645937,0.002922812,0.002471656,0.001898145,0.002873558,0.000983759,0.000967853,0.002818609,0.903141759
1/8/22,Ontario,20.57965116,55.14840764,6.579617834,21.86627907,96.75988372,14874430,0.982790023,0.201485694,0.155455743,0.199663291,0.195905498,0.044886343,0.202333194,144.1,7455600,0.055367777,0.009093836,0.038065347,0.071959333,0.075446644,0.084044208,0.004694458,0.120821933,0.041083213,0.103157358,0.034028113,0.101735608,0.054844681,0.049130855,0.006894147,0.149632491,56404.21312,121.1,29,14407073.31,0.013725598,0.005342828,0.015332479,0.007256455,0.006366017,0.003136261,0.002373502,0.001158829,0.002188401,0.000323637,0.000698219,0.001770281,0.940327493
1/8/22,Quebec,17.64153846,46.48011696,6.619883041,68.51923077,59.24692308,8582678,0.998436132,0.226106682,0.159162018,0.194849055,0.171324845,0.048297251,0.1999958,138.7,4303100,0.046617555,0.012781483,0.03734517,0.065905975,0.083660617,0.067416514,0.008505496,0.133926704,0.037252214,0.109967233,0.037926146,0.084962004,0.063094048,0.048685831,0.00592596,0.15602705,49814.60889,131.4,23.6,8461582.052,0.014757195,0.013561928,0.048900893,0.0052093,0.032451057,0.020062479,0.008338213,0.005082987,0.001202451,0.000624592,0.001416279,0.004025979,0.844366645
1/9/22,Alberta,12.48980392,20.33621399,3.736625514,164.48,2.421176471,4443814,1.016284403,0.172517128,0.186053533,0.189374056,0.187675772,0.032039492,0.232132868,150.8,2301900,0.05399887,0.019462183,0.027890004,0.097397802,0.075024979,0.05673574,0.064468483,0.132759894,0.03019245,0.053694774,0.038750597,0.08327903,0.046830879,0.05690951,0.008731917,0.153872888,68559.19417,106.4,21.7,4273136.592,0.104165474,0.05796867,0.053261116,0.025373047,0.019500187,0.017187808,0.011595174,0.014544023,0.006988558,0.002252388,0.008564557,0.012392141,0.666206857
1/9/22,Atlantic,14.60787402,141.164486,10.38317757,101.4826772,6.595275591,2489644,0.973086811,0.253589376,0.138679906,0.210085462,0.169336269,0.048241732,0.179767994,144.5481542,1139200,0.05661868,0.013254916,0.037833567,0.070751404,0.07715941,0.047401685,0.032830056,0.16599368,0.02729986,0.068995787,0.038360253,0.060217697,0.083216292,0.048367275,0.010007022,0.161692416,45513.9765,113.1,16.52989762,2477102.928,0.052352381,0.019072941,0.034008764,0.070278747,0.005719018,0.00945398,0.008361799,0.002540702,0.003339822,0.001431455,0.002474699,0.006224373,0.784741318
1/9/22,British Columbia,13.30900901,143.9553398,12.13106796,130.7927928,2.605855856,5253676,0.983647428,0.217126983,0.140524024,0.195945598,0.188006884,0.046198867,0.211877555,137.2,2685300,0.06986184,0.006628682,0.034670242,0.086470785,0.06986184,0.061929766,0.018210256,0.131642647,0.050459911,0.071016274,0.04014449,0.095817972,0.053923212,0.054630768,0.005883886,0.148847429,56153.79946,121.9,21.8,5073509.098,0.038641691,0.015894827,0.019504745,0.037940148,0.004850345,0.004928033,0.007378532,0.002451646,0.001687392,0.00078667,0.001134399,0.003230991,0.861570582
1/9/22,Manitoba/Saskatchewan,13.67202797,19.00069444,3.708333333,129.7594406,6.058041958,2563180,1.016145828,0.188749984,0.189940073,0.179060349,0.195954932,0.04127857,0.20462934,144.4205338,1236800,0.054899741,0.04576326,0.029511643,0.074708926,0.085543338,0.05190815,0.020213454,0.155401035,0.032826649,0.079317594,0.041963131,0.046976067,0.062742561,0.052474127,0.009055627,0.156694696,53060.21196,115.6772086,14.28814105,2474186.827,0.093488212,0.111576498,0.012108045,0.034685433,0.005492968,0.012920546,0.014148157,0.013580499,0.014489062,0.008963658,0.003667168,0.011528635,0.663351119
1/9/22,Ontario,15.12046784,114.2531646,9.575949367,93.89473684,11.44678363,14906372,0.982790023,0.201485694,0.155455743,0.199663291,0.195905498,0.044886343,0.202333194,144.4,7545400,0.055079916,0.007965118,0.037744851,0.071937869,0.075184881,0.084448803,0.004651841,0.120444244,0.042211149,0.100816391,0.03347735,0.101479047,0.057889575,0.049844939,0.007090413,0.149733613,56501.30172,121.3,28.6,14407073.31,0.026195171,0.015758562,0.01417952,0.047617873,0.000502502,0.005947881,0.004347601,0.000679326,0.00223376,0.004819543,0.000612829,0.003595332,0.873510101
